OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape,DISCOVERY_DATE_CONVERTED,CONT_DATE_CONVERTED
3675,300217204,W-688035,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,,,J1TA,REACH,2876454,Reach,WA4779711998820150814,CHELAN COMPLEX,CHELAN COMPLEX,2015,226,0557,1.0,Lightning,288,1053,88483.5,G,47.8136,-120.0389,1.0,BLM,WA,Chelan,007,Chelan,Point,2015-08-14,2015-10-15
3676,300217207,W-688072,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,,,J2BB,TWISP RIVER,,,WA4838112024520150819,TWISP RIVER,,2015,231,1242,9.0,Miscellaneous,309,0930,11212.7,G,48.3806,-120.2433,7.0,STATE,WA,Okanogan,047,Okanogan,Point,2015-08-19,2015-11-05
3677,300217239,W-687450,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,,,JXW8,JAMESON LAKE,2854946,JAMESON LAKE,WA4766311956720150711,JAMESON LAKE,DOUGLAS COUNTY COMPLEX,2015,191,1854,1.0,Lightning,281,1155,6567.4,G,47.6553,-119.5728,1.0,BLM,WA,Douglas,017,Douglas,Point,2015-07-10,2015-10-08
3678,300217242,W-687452,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,,,JXZ0,WAGON ROAD,2814925,DOUGLAS COUNTY COMPLEX,WA4744011981920150711,DOUGLAS COUNTY COMPLEX,DOUGLAS COUNTY COMPLEX,2015,191,1830,1.0,Lightning,281,1200,14768.1,G,47.5028,-119.8436,1.0,BLM,WA,Douglas,017,Douglas,Point,2015-07-10,2015-10-08
3679,300217510,W-681864,FED,DOI-WFMI,BLM,USWYBFD,Buffalo Field Office,WYBFD,Buffalo Field Office,,,JX0N,BALES,,,,,,2015,192,1306,5.0,Debris Burning,204,1200,5723.6,G,44.950094,-106.150067,8.0,PRIVATE,WY,Sheridan,033,Sheridan,Point,2015-07-11,2015-07-23
3680,300217548,W-686303,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper District,,,J4DF,STATION,2953359,STATION,WY4287610628620151011,STATION,,2015,284,1004,13.0,Missing/Undefined,292,1200,9516.0,G,42.8758,-106.2856,8.0,PRIVATE,WY,Natrona,025,Natrona,Point,2015-10-11,2015-10-19
3681,300217929,FWS-2015USTXMCRJJH0,FED,FWS-FMIS,FWS,USTXMCR,McFaddin National Wildlife Refuge,USTXMCR,MCFADDIN NWR,,,JJH0,WF WEST END,2846126,WF West End 2015,TX2958709433220150213,WF WEST END 2015,,2015,44,0800,13.0,Missing/Undefined,46,2000,5260.9,G,29.581036,-94.315994,4.0,FWS,TX,Jefferson,245,Jefferson,Point,2015-02-13,2015-02-15
3682,300218058,FWS-2015USAKYDRJRD3,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JRD3,15233 BOGUS CREEK,2718233,Bogus Creek,AK6120516033620150601,BOGUS CREEK,ANIAK COMPLEX,2015,151,1945,1.0,Lightning,183,1630,25260.0,G,61.2051667,-160.3365,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-05-31,2015-07-02
3683,300218065,FWS-2015USAKTERJR6D,FED,FWS-FMIS,FWS,USAKTER,Tetlin National Wildlife Refuge,USAKTER,TETLIN NWR,,,JR6D,15268 CHISANA RIVER 2,2826352,Chisana River  2,AK6246414163320150609,CHISANA RIVER  2,,2015,160,1530,1.0,Lightning,266,1330,39639.8,G,62.45,-141.62,3.0,NPS,AK,Southeast Fairbanks,240,Southeast Fairbanks,Point,2015-06-09,2015-09-23
3684,300218066,FWS-2015USAKYDRJTH0,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JTH0,15447 ANAKSHEK PASS,2817824,Anakshek Pass,,,,2015,172,0930,1.0,Lightning,224,1745,15002.0,G,62.31667,-164.44967,4.0,FWS,AK,Wade Hampton,270,Wade Hampton,Point,2015-06-21,2015-08-12
3685,300218079,FWS-2015USAKYDRJTA8,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JTA8,15391 FOG RIVER,2820882,Fog River,AK6089416075820150620,FOG RIVER,ANIAK COMPLEX,2015,171,1530,1.0,Lightning,264,1100,35500.0,G,60.89389,-160.75833,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-06-20,2015-09-21
3686,300218086,FWS-2015USFLLXRJQ5T,FED,FWS-FMIS,FWS,USFLLXR,Arthur R. Marshall/Loxahatchee National Wildlife Refuge,USFLLXR,ARTHUR R MARSHALL LOXAHATCHEE NWR,,,JQ5T,PUMPHOUSE,2829813,Pump House,,,,2015,141,2000,1.0,Lightning,147,0800,26428.0,G,26.389554,-80.42741,7.0,STATE,FL,Palm Beach,099,Palm Beach,Point,2015-05-21,2015-05-27
3687,300218087,FWS-2015USAKNORJT3G,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JT3G,15573 SULUKNA,2715334,Sulukna,AK6406715413320150623,SULUKNA,,2015,174,1215,1.0,Lightning,272,1415,16703.6,G,64.0666667,-154.1333333,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-23,2015-09-29
3688,300218089,FWS-2015USFLLXRJXE0,FED,FWS-FMIS,FWS,USFLLXR,Arthur R. Marshall/Loxahatchee National Wildlife Refuge,USFLLXR,ARTHUR R MARSHALL LOXAHATCHEE NWR,,,JXE0,LAST DANCE,2848222,LAST DANCE,,,,2015,190,1400,1.0,Lightning,196,1900,12783.7,G,26.54642958,-80.42331541,4.0,FWS,FL,Palm Beach,099,Palm Beach,Point,2015-07-09,2015-07-15
3689,300218093,FWS-2015USAKINRJRQ6,FED,FWS-FMIS,FWS,USAKINR,Innoko National Wildlife Refuge,USAKINR,INNOKO NWR,,,JRQ6,15249 INNOKO RIVER,2819096,Innoko River,AK6296815936720150603,INNOKO RIVER,,2015,154,1515,1.0,Lightning,233,1615,8660.9,G,62.9680833,-159.3673333,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-03,2015-08-21
3690,300218100,FWS-2015USAKKURJS8U,FED,FWS-FMIS,FWS,USAKKUR,Koyukuk National Wildlife Refuge,USAKKUR,KOYUKUK NWR,,,JS8U,15359 THREE DAY,2849172,Three Day,AK6578915762720150620,THREE DAY,,2015,170,1945,1.0,Lightning,253,1345,97303.0,G,65.7888334,-157.627,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-19,2015-09-10
3691,300218116,FWS-2015USAKINRJT64,FED,FWS-FMIS,FWS,USAKINR,Innoko National Wildlife Refuge,USAKINR,INNOKO NWR,,,JT64,15619 LITTLE MUD RIVER,2767912,Little Mud River,AK6380815802720150625,LITTLE MUD RIVER,,2015,175,1815,1.0,Lightning,233,1545,9527.4,G,63.7521667,-157.9671666,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-24,2015-08-21
3692,300218117,FWS-2015USAKYDRJT2M,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JT2M,15564 IZAVLKNEK RIVER,2726311,Izavlknek River,AK6130716321820150623,IZAVLKNEK RIVER,,2015,174,1045,1.0,Lightning,238,1145,22613.0,G,61.30694,-163.2175,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-06-23,2015-08-26
3693,300218118,FWS-2015USAKYDRJTY2,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JTY2,15504 KUKA CREEK 4,2736345,Kuka Creek 4,AK6133716252320150622,KUKA CREEK 4,,2015,173,1130,1.0,Lightning,238,1200,41628.0,G,61.33694,-162.52333,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-06-22,2015-08-26
3694,300218119,FWS-2015USAKYFRJTQ6,FED,FWS-FMIS,FWS,USAKYFR,Yukon Flats National Wildlife Refuge,USAKYFR,YUKON FLATS NWR,,,JTQ6,15480 HARDPAC CREEK,2814122,Hardpac Creek,AK6686814890620150622,HARDPAC CREEK,,2015,172,2000,1.0,Lightning,242,1515,50773.7,G,66.8678,-148.9061,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-21,2015-08-30
3695,300218120,FWS-2015USAKNORJVU3,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JVU3,15687 LAWSON,2826287,Lawson,AK6443815297520150629,LAWSON,,2015,180,1500,1.0,Lightning,248,1515,31089.9,G,64.4380556,-152.975,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-29,2015-09-05
3696,300218124,FWS-2015USWAHFRJU4Q,FED,FWS-FMIS,FWS,USWAHFR,Hanford Reach National Monument,USWAHFR,HANFORD RCH NM/SADDLE MTN NWR,,,JU4Q,SADDLE LAKES FIRE,2853377,SADDLE LAKES,WA4671611964220150629,SADDLE LAKES,,2015,179,2130,1.0,Lightning,185,1600,14235.0,G,46.715432,-119.640081,4.0,FWS,WA,Grant,025,Grant,Point,2015-06-28,2015-07-04
3697,300218129,FWS-2015USAKINRJS8X,FED,FWS-FMIS,FWS,USAKINR,Innoko National Wildlife Refuge,USAKINR,INNOKO NWR,,,JS8X,15362 BLAZO,2715373,Blazo,AK6341815761120150620,BLAZO,,2015,170,1945,1.0,Lightning,271,1500,121339.2,G,63.4183333,-157.6111667,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-19,2015-09-28
3698,300218132,FWS-2015USAKNORJT4P,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JT4P,15598 FLINT CREEK,2721236,Flint Creek,AK6457315474120150703,MIDDLE YUKON FIRES,MIDDLE YUKON FIRES COMPLEX,2015,174,1845,1.0,Lightning,191,1830,35748.9,G,64.5333334,-154.7333333,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-23,2015-07-10
3699,300218148,FWS-2015USAKYFRJTX5,FED,FWS-FMIS,FWS,USAKYFR,Yukon Flats National Wildlife Refuge,USAKYFR,YUKON FLATS NWR,,,JTX5,15512 WHITE LAKE,2843793,White Lake,AK6720814481820150622,WHITE LAKE,,2015,173,1315,1.0,Lightning,215,1630,6135.2,G,67.2081,-144.8181,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-22,2015-08-03
3700,300218151,FWS-2015USAKKURJT05,FED,FWS-FMIS,FWS,USAKKUR,Koyukuk National Wildlife Refuge,USAKKUR,KOYUKUK NWR,,,JT05,15539 HOLTNAKATNA,2736460,Holtnakatna,AK6518415621520150623,HOLTNAKATNA,,2015,173,1615,1.0,Lightning,253,1400,213254.1,G,65.1843333,-156.2148333,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-22,2015-09-10
3701,300218152,FWS-2015USAKINRJT2G,FED,FWS-FMIS,FWS,USAKINR,Innoko National Wildlife Refuge,USAKINR,INNOKO NWR,,,JT2G,15562 KHOTOL,2736558,Khotol,,,,2015,173,2230,1.0,Lightning,185,1800,9453.2,G,64.354,-158.045,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-22,2015-07-04
3702,300218159,FWS-2015USAKNORJTP8,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JTP8,15470 CHITANANA RIVER,2838770,Chitanana River,AK6455315210720150621,CHITANATALA,,2015,172,1815,1.0,Lightning,192,2045,43199.8,G,64.5978,-152.6081,1.0,BLM,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-21,2015-07-11
3703,300218167,FWS-2015USAKNORJTP5,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JTP5,15469 BIG MUD RIVER 1,2716794,Big Mud River 1,AK6467415292620150622,BIG MUD RIVER 1,,2015,172,1815,1.0,Lightning,272,1415,103967.5,G,64.6736667,-152.9258334,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-21,2015-09-29
3704,300218180,FWS-2015USAKINRJT2Q,FED,FWS-FMIS,FWS,USAKINR,Innoko National Wildlife Refuge,USAKINR,INNOKO NWR,,,JT2Q,15565 YUKON CREEK TWO,2800038,Yukon Creek 2,,,,2015,173,2200,1.0,Lightning,185,1800,7563.2,G,64.261,-158.094,1.0,BLM,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-22,2015-07-04
3705,300218197,FWS-2015USAKINRJS8W,FED,FWS-FMIS,FWS,USAKINR,Innoko National Wildlife Refuge,USAKINR,INNOKO NWR,,,JS8W,15361 GROUCH,2721204,Grouch,,,,2015,170,2000,1.0,Lightning,179,1515,13789.6,G,63.551427,-157.720176,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-19,2015-06-28
3706,300218200,FWS-2015USAKYFRJT2Z,FED,FWS-FMIS,FWS,USAKYFR,Yukon Flats National Wildlife Refuge,USAKYFR,YUKON FLATS NWR,,,JT2Z,15568 MT.SCHWATKA,2815182,Mt Schwatka,AK6590014731720150623,MT SCHWATKA,,2015,174,1115,1.0,Lightning,242,1415,11542.9,G,65.9,-147.3167,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-23,2015-08-30
3707,300218201,FWS-2015USAKYDRJTY4,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JTY4,15501 KUKA CREEK 3,2843832,Kuka Creek 3,,,,2015,173,0845,1.0,Lightning,180,1915,13932.0,G,61.35333,-162.56417,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-06-22,2015-06-29
3708,300218207,FWS-2015USWAMNRJ3J1,FED,FWS-FMIS,FWS,USWAMNR,McNary National Wildlife Refuge,USWAMNR,MCNARY NWR,,,J3J1,STATE LINE,,,OR4599211895920150913,STATELINE,,2015,256,0800,2.0,Equipment Use,256,2000,8988.0,G,45.978608,-118.995803,8.0,PRIVATE,OR,Umatilla,059,Umatilla,Point,2015-09-13,2015-09-13
3709,300218216,FWS-2015USTXMCRJ28B,FED,FWS-FMIS,FWS,USTXMCR,McFaddin National Wildlife Refuge,USTXMCR,MCFADDIN NWR,,,J28B,WF UNIT 1 1/2,,,TX2965109419420150905,WF UNIT 1 1/2,,2015,248,1400,1.0,Lightning,251,1700,8358.0,G,29.65104092,-94.19350274,4.0,FWS,TX,Jefferson,245,Jefferson,Point,2015-09-05,2015-09-08
3710,300218240,FWS-2015USAKINRJTZ7,FED,FWS-FMIS,FWS,USAKINR,Innoko National Wildlife Refuge,USAKINR,INNOKO NWR,,,JTZ7,15520 YUKON CREEK,2845688,Yukon Creek,AK6434215802720150622,YUKON CREEK,,2015,173,1500,1.0,Lightning,271,1500,21492.89,G,64.342,-158.0266667,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-22,2015-09-28
3711,300218243,FWS-2015USAKYDRJT4K,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JT4K,15596 OPHIR CREEK,2815263,Ophir Creek,AK6131915985520150624,OPHIR CREEK,ANIAK COMPLEX,2015,174,1715,1.0,Lightning,264,1115,30929.0,G,61.31867,-159.85467,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-06-23,2015-09-21
3712,300218270,FWS-2015USAKNORJT3H,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JT3H,15575 OUR CREEK,2796772,Our Creek,AK6390615441720150623,OUR CREEK,,2015,174,1315,1.0,Lightning,265,1415,30736.8,G,63.9064,-154.4175,1.0,BLM,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-23,2015-09-22
3713,300218275,FWS-2015USAKYFRJS8Z,FED,FWS-FMIS,FWS,USAKYFR,Yukon Flats National Wildlife Refuge,USAKYFR,YUKON FLATS NWR,,,JS8Z,15363 WEST FORK,2813676,West Fork,AK6635014986720150620,WEST FORK,,2015,170,2030,1.0,Lightning,278,1300,59532.5,G,66.35,-149.87,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-19,2015-10-05
3714,300218278,FWS-2015USAKNORJTP1,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JTP1,15533 BIG CREEK 2,2808952,Big Creek Two,AK6457315474120150703,MIDDLE YUKON FIRES,MIDDLE YUKON FIRES COMPLEX,2015,173,1700,1.0,Lightning,272,1415,312918.3,G,64.7343333,-155.009,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-22,2015-09-29
3715,300218311,FWS-2015USAKKURJS7Z,FED,FWS-FMIS,FWS,USAKKUR,Koyukuk National Wildlife Refuge,USAKKUR,KOYUKUK NWR,,,JS7Z,15340 DULBI RIVER,2720508,Dulbi River,AK6526715621720150619,DULBI RIVER,,2015,170,1530,1.0,Lightning,179,1630,54503.0,G,65.2667,-156.2167,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-19,2015-06-28
3716,300218317,FWS-2015USTXTPRJ369,FED,FWS-FMIS,FWS,USTXTPR,Texas Point National Wildlife Refuge,USTXTPR,TX POINT NWR,,,J369,WF TEXAS POINT NORTHEAST,2952433,WF TEXAS POINT NORTHEAST,TX2970809391120151004,WF TEXAS POINT NORTHEAST,,2015,277,1600,5.0,Debris Burning,280,1700,6160.8,G,29.69825112,-93.90849171,4.0,FWS,TX,Jefferson,245,Jefferson,Point,2015-10-04,2015-10-07
3717,300218348,FWS-2015USAKSWRJYQ2,FED,FWS-FMIS,FWS,USAKSWR,Selawik National Wildlife Refuge,USAKSWR,SELAWIK NWR,,,JYQ2,15752 SELAWIK RIVER,2795517,Selawik River,AK6648715778920150715,SELAWIK RIVER,,2015,196,1415,1.0,Lightning,235,1215,8867.3,G,66.4873,-157.7888,4.0,FWS,AK,Northwest Arctic,188,Northwest Arctic,Point,2015-07-15,2015-08-23
3718,300218362,FWS-2015USAKYDRJUQ9,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JUQ9,15547 NORTH ANIAK,2796506,North Aniak,AK6165415966120150623,NORTH ANIAK,ANIAK COMPLEX,2015,173,2000,1.0,Lightning,181,2345,55704.0,G,61.65,-159.65,1.0,BLM,AK,Bethel,050,Bethel,Point,2015-06-22,2015-06-30
3719,300218366,FWS-2015USOKWMRJ3L2,FED,FWS-FMIS,FWS,USOKWMR,Wichita Mountains National Wildlife Refuge,USOKWMR,WICHITA MTNS WILDL RFG,,,J3L2,CRATER CREEK,2950977,Crater Creek,OK3468609860220150914,CRATER CREEK,,2015,257,1400,9.0,Miscellaneous,261,2000,10471.0,G,34.68176253,-98.59010782,4.0,FWS,OK,Comanche,031,Comanche,Point,2015-09-14,2015-09-18
3720,300218387,FWS-2015USAKYDRJT2K,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JT2K,15563 PUK PALIK LAKE,2815164,Puk Palik Lake,AK6112116317120150623,PUK PALIK LAKE,,2015,174,1030,1.0,Lightning,224,1730,14413.0,G,61.12056,-163.17111,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-06-23,2015-08-12
3721,300218388,FWS-2015USAKYFRJT5J,FED,FWS-FMIS,FWS,USAKYFR,Yukon Flats National Wildlife Refuge,USAKYFR,YUKON FLATS NWR,,,JT5J,15608 RAINBOW,2723121,Rainbow,AK6728314330020150624,RAINBOW,,2015,175,1045,1.0,Lightning,244,1245,14881.3,G,67.2833,-143.3,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-24,2015-09-01
3722,300218389,FWS-2015USAKNORJT4S,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JT4S,15601 LOST RIVER,2804076,Middle Yukon,AK6457315474120150703,MIDDLE YUKON FIRES,MIDDLE YUKON FIRES COMPLEX,2015,174,1900,1.0,Lightning,191,1845,52108.5,G,64.3661,-154.7586,7.0,STATE,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-23,2015-07-10
3723,300218400,FWS-2015USAKNORJTQ7,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JTQ7,15481 BERING CREEK,2814175,Bering Creek,AK6498315355020150622,BERING CREEK,TANANA AREA FIRES COMPLEX,2015,172,1645,1.0,Lightning,272,1415,112806.8,G,64.9833333,-153.55,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-21,2015-09-29
3724,300218401,FWS-2015USAKYFRJTE2,FED,FWS-FMIS,FWS,USAKYFR,Yukon Flats National Wildlife Refuge,USAKYFR,YUKON FLATS NWR,,,JTE2,15428 CRAZY SLOUGH,2820962,Crazy Slough,AK6668614626020150621,CRAZY SLOUGH,,2015,171,2015,1.0,Lightning,227,1745,8019.8,G,66.6853,-146.2597,4.0,FWS,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-20,2015-08-15
3725,300218402,FWS-2015USAKYDRJT1X,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JT1X,15497 KUKA CREEK 1,2843766,Kuka Creek 1,,,,2015,173,0845,1.0,Lightning,188,1600,9405.0,G,61.27507,-162.92148,4.0,FWS,AK,Bethel,050,Bethel,Point,2015-06-22,2015-07-07
3726,300218404,FWS-2015USAKKURJTH3,FED,FWS-FMIS,FWS,USAKKUR,Koyukuk National Wildlife Refuge,USAKKUR,KOYUKUK NWR,,,JTH3,15449 SUSHGITIT HILLS,2794179,Sushgitit Hills,AK6603215302220150621,SUSHGITIT HILLS,,2015,172,1115,1.0,Lightning,272,1415,276038.1,G,65.80116239,-153.47007111,1.0,BLM,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-21,2015-09-29
3727,300218419,FWS-2015USAKNORJTV5,FED,FWS-FMIS,FWS,USAKNOR,Nowitna National Wildlife Refuge,USAKNOR,NOWITNA NWR,,,JTV5,15509 HARD LUCK,2835872,Hard Luck,AK6496515456820150622,HARD LUCK,,2015,173,1145,1.0,Lightning,183,1900,12923.6,G,64.9667,-154.5833,8.0,PRIVATE,AK,Yukon-Koyukuk,290,Yukon-Koyukuk,Point,2015-06-22,2015-07-02
3728,300218423,FWS-2015USAKYDRJTJ3,FED,FWS-FMIS,FWS,USAKYDR,Yukon Delta National Wildlife Refuge,USAKYDR,YUKON DELTA NWR,,,JTJ3,15451 APOON,2817757,Apoon,AK6303316298320150621,APOON,,2015,172,1215,1.0,Lightning,202,1330,15028.9,G,63.0333,-162.9833,4.0,FWS,AK,Wade Hampton,270,Wade Hampton,Point,2015-06-21,2015-07-21
3729,300218460,AK-SWS-38233,INTERAGCY,IA-AKACC,ST/C&L,USAKSWS,Southwest Area Forestry,AKSWS,Southwest Area Forestry,412,504412,,COFFEE CREEK,2741900,Coffee Creek,,,,2015,171,,1.0,Lightning,175,,6760.1,G,58.864027,-156.38625,7.0,STATE,AK,,,,Point,2015-06-20,2015-06-24
3730,300218626,AK-SWS-38198,INTERAGCY,IA-AKACC,ST/C&L,USAKSWS,Southwest Area Forestry,AKSWS,Southwest Area Forestry,376,504376,,HICKEY CREEK,2719511,Hickey Creek,AK6262415759820150620,HICKEY CREEK,,2015,171,,1.0,Lightning,264,,33131.0,G,62.624555,-157.59775,7.0,STATE,AK,,,,Point,2015-06-20,2015-09-21
3731,300218811,AK-SWS-38424,INTERAGCY,IA-AKACC,ST/C&L,USAKSWS,Southwest Area Forestry,AKSWS,Southwest Area Forestry,591,504591,,ROCK CREEK,2797794,Rock Creek,AK6118715463620150624,ROCK CREEK,,2015,174,,1.0,Lightning,264,,9178.0,G,61.186833,-154.635666,7.0,STATE,AK,,,,Point,2015-06-23,2015-09-21
3732,300218871,AK-SWS-38285,INTERAGCY,IA-AKACC,ST/C&L,USAKSWS,Southwest Area Forestry,AKSWS,Southwest Area Forestry,465,504465,,MAYBE CREEK,2716775,Maybe Creek,AK6277415728220150622,MAYBE CREEK,,2015,172,,1.0,Lightning,264,,8681.0,G,62.773611,-157.282194,7.0,STATE,AK,,,,Point,2015-06-21,2015-09-21
3733,300218924,AK-FAS-38236,INTERAGCY,IA-AKACC,ST/C&L,USAKFAS,Fairbanks Area Forestry,AKFAS,Fairbanks Area Forestry,414,511414,JTU7,FISH CREEK,2716472,Fish Creek,AK6436414900720150621,FISH CREEK,REX COMPLEX,2015,171,,1.0,Lightning,210,,7464.0,G,64.364166,-149.006833,7.0,STATE,AK,,,,Point,2015-06-20,2015-07-29
3734,300218990,AK-TAS-38346,INTERAGCY,IA-AKACC,ST/C&L,USAKTAS,Tok Area Forestry,AKTAS,Tok Area Forestry,523,513523,J0QN,DENNISON FORK,2715239,Dennison Fork,AK6358714204520150622,DENNISON FORK,,2015,173,,1.0,Lightning,0,,10708.0,G,63.587333,-142.044833,7.0,STATE,AK,,,,Point,2015-06-22,
3735,300219131,AK-SWS-38272,INTERAGCY,IA-AKACC,ST/C&L,USAKSWS,Southwest Area Forestry,AKSWS,Southwest Area Forestry,452,504452,JU2F,KUTOKBUNA LAKE,2736169,Kutokbuna Lake,AK6136115580720150621,KUTOKBUNA LAKE,,2015,172,,1.0,Lightning,238,,11631.0,G,61.361111,-155.807027,7.0,STATE,AK,,,,Point,2015-06-21,2015-08-26
3736,300219327,SFO-2015NENFS20632,NONFED,ST-NASF,ST/C&L,USNENES,Nebraska Department of Forestry,NENFS,Nebraska Forest Service,,20632,,,,,,,,2015,87,2120,1.0,Lightning,88,1530,23000.0,G,41.54406,-101.4276,14.0,MISSING/NOT SPECIFIED,NE,,,,Point,2015-03-28,2015-03-29
3737,300220928,SFO-2015FLFLS2015180222,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,,2015180222,,HOLY LAND,2800078,Holy Land,,,,2015,183,1050,1.0,Lightning,185,1016,11400.0,G,26.3499,-80.7552,7.0,STATE,FL,Palm Beach,099,Palm Beach,Point,2015-07-02,2015-07-04
