OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape,DISCOVERY_DATE_CONVERTED,CONT_DATE_CONVERTED,BURNING_DAYS,STATE_NAME
1161,201825423,SFO-2013MNDNR2013-161-037,NONFED,ST-NASF,ST/C&L,USMNMNS,Minnesota Department of Natural Resources,MNDNR,Minnesota Department of Natural Resources,,2013-161-037,,GREEN VALLEY FIRE,MN-MNS-161-007,Green Valley Fire,,,,2013,134,1531,9.0,Miscellaneous,135,1200,7100.0,G,46.82980302,-95.18577304,8.0,PRIVATE,MN,Becker,005,Becker,Point,2013-05-14,2013-05-15,1.0,Minnesota
156,201431341,FS-1510844,FED,FS-FIRESTAT,FS,USNENBF,Nebraska National Forest,0207,Nebraska National Forest,070,12,G67J,WEST ASH,NE-NES-121135,Region 23 Complex,NE4262410325320120829,WEST ASH,REGION 23 COMPLEX,2012,241,1400,1.0,Lightning,275,1600,56471.0,G,42.62444444,-103.25333333,5.0,USFS,NE,045,045,Dawes,Point,2012-08-28,2012-10-01,34.0,Nebraska
344,201431322,FS-1510852,FED,FS-FIRESTAT,FS,USNENBF,Nebraska National Forest,0207,Nebraska National Forest,071,013,G68J,DOUTHIT,NE-NES-121135,Region 23 Complex,NE4278010360120120828,DOUTHIT,REGION 23 COMPLEX,2012,241,1600,1.0,Lightning,275,1600,29730.0,G,42.77972222,-103.60083333,5.0,USFS,NE,165,165,Sioux,Point,2012-08-28,2012-10-01,34.0,Nebraska
542,13082,FS-1441498,FED,FS-FIRESTAT,FS,USNENBF,Nebraska National Forest,0207,Nebraska National Forest,22,10,C1YG,SPOTTED TAIL #3,NE-NBF-060758,DAWES COUNTY COMPLEX,NE4270310305920060727,DAWES COUNTY COMPLEX,DAWES COUNTY COMPLEX,2006,209,1500,1.0,Lightning,232,1800,17899.0,G,42.69111111,-102.96055556,5.0,USFS,NE,45,045,Dawes,Point,2006-07-28,2006-08-20,23.0,Nebraska
887,13081,FS-1441497,FED,FS-FIRESTAT,FS,USNENBF,Nebraska National Forest,0207,Nebraska National Forest,29,13,C1V6,ROBERTS TRACT,NE-NBF-060733,Roberts Tract,NE4270310305920060727,DAWES COUNTY COMPLEX,DAWES COUNTY COMPLEX,2006,207,1900,1.0,Lightning,232,1800,10079.0,G,42.68333333,-103.145,5.0,USFS,NE,45,045,Dawes,Point,2006-07-26,2006-08-20,25.0,Nebraska
1172,201940055,ICS209_2011-NE-NES-110822,INTERAGCY,IA-ICS209,ST/C&L,USNENES,Nebraska Department of Forestry,NENES,Nebraska Dept of Forestry (GPC Area),,,,HARVEST CA,NE-NES-110822,HARVEST CA,NE4139410051820111004,HARVESTCA,,2011,277,1448,13.0,Missing/Undefined,280,0700,7000.0,G,41.393889,-100.518056,7.0,STATE,NE,LINCOLN,111,Lincoln,Point,2011-10-04,2011-10-07,3.0,Nebraska
1331,1271887,FS-1431949,FED,FS-FIRESTAT,FS,USNENBF,Nebraska National Forest,0207,Nebraska National Forest,1,001,CA19,FOUR CORNERS,NE-NBF-060024,FOUR CORNERS,,,,2006,15,1100,2.0,Equipment Use,20,1800,5954.0,G,41.86666667,-100.48333333,5.0,USFS,NE,171,171,Thomas,Point,2006-01-15,2006-01-20,5.0,Nebraska
1508,201785266,FWS-2013NECLRHG23,FED,FWS-FMIS,FWS,USNECLR,Crescent Lake National Wildlife Refuge,NECLR,Crescent Lake National Wildlife Refuge,,,HG23,BLUE LAKE,,,,,,2013,135,0900,1.0,Lightning,135,2100,5000.0,G,41.70333333,-102.43916667,8.0,PRIVATE,NE,Garden,069,Garden,Point,2013-05-15,2013-05-15,0.0,Nebraska
175,1300230,ICS209_2009_OK-SEU-09-41018,INTERAGCY,IA-ICS209,ST/C&L,USOKSEU,Southeast Area Dispatch Center,OKSEU,Southeast Area Dispatch Center,,,,PUTNAM,OK-SEU-09-41018,Putnam,OK3595909894720090305,PUTNAM,,2009,64,0800,13.0,Missing/Undefined,70,0800,52790.0,G,35.859167,-98.9675,7.0,STATE,OK,Dewey,043,Dewey,Point,2009-03-05,2009-03-11,6.0,Oklahoma
237,1300467,ICS209_2009_OK-OKS-41031,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,CHESTER,OK-OKS-41031,Chester,OK3631909883320090710,CHESTER,,2009,191,1500,13.0,Missing/Undefined,198,0800,41497.0,G,36.224444,-98.918889,7.0,STATE,OK,Major,093,Major,Point,2009-07-10,2009-07-17,7.0,Oklahoma
428,1300326,ICS209_2009_OK-OKS-41025,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,RATLIFF CITY/TATUMS,OK-OKS-41025,Ratliff City/Tatums,OK3449109746620090409,RATCLIFF CITY-TATUMS,,2009,99,1500,13.0,Missing/Undefined,106,2000,23824.0,G,34.455556,-97.5525,7.0,STATE,OK,Carter,019,Carter,Point,2009-04-09,2009-04-16,7.0,Oklahoma
473,1300923,ICS209_2006_OK-OKS-06-40322,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,CHEYENNE FIRE,OK-OKS-06-40322,Cheyenne Fire,,,,2006,97,1030,13.0,Missing/Undefined,104,1530,21400.0,G,35.554444,-99.823056,8.0,PRIVATE,OK,Roger Mills,129,Roger Mills,Point,2006-04-07,2006-04-14,7.0,Oklahoma
747,1300934,ICS209_2006_OK-OKS-06-6058,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,VELMA,OK-OKS-06-6058,Velma,,,,2006,60,1400,13.0,Missing/Undefined,65,1500,12500.0,G,34.531389,-97.698333,7.0,STATE,OK,Stephens,137,Stephens,Point,2006-03-01,2006-03-06,5.0,Oklahoma
858,300218366,FWS-2015USOKWMRJ3L2,FED,FWS-FMIS,FWS,USOKWMR,Wichita Mountains National Wildlife Refuge,USOKWMR,WICHITA MTNS WILDL RFG,,,J3L2,CRATER CREEK,2950977,Crater Creek,OK3468609860220150914,CRATER CREEK,,2015,257,1400,9.0,Miscellaneous,261,2000,10471.0,G,34.68176253,-98.59010782,4.0,FWS,OK,Comanche,031,Comanche,Point,2015-09-14,2015-09-18,4.0,Oklahoma
918,15001215,ICS209_2005_OK-OKS-05-40324,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,WEWOKA CR. FIRE,OK-OKS-05-40324,Wewoka Cr. Fire,OK3514109639220051226,WEWOKA CREEK,,2005,360,1345,13.0,Missing/Undefined,363,1800,9600.0,G,35.14,-96.405833,14.0,MISSING/NOT SPECIFIED,OK,Hughes,063,Hughes,Point,2005-12-26,2005-12-29,3.0,Oklahoma
926,201144825,2011OKOFS2-2011-20043-A,NONFED,ST-NASF,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOFS,Oklahoma Forestry Services,,2-2011-20043-A,,20043,OK-ECU-11-20043,Main Street,OK3470109565120110129,MAINSTREET,,2011,29,2359,7.0,Arson,31,2359,9500.0,G,34.70038331,-95.65324999,8.0,PRIVATE,OK,Pittsburg,121,Pittsburg,Point,2011-01-29,2011-01-31,2.0,Oklahoma
964,18213,FS-1447855,FED,FS-FIRESTAT,FS,USAROUF,Ouachita National Forest,0809,Ouachita National Forest,23,023,DA5H,BRANTLEY CABIN,AR-OUF-007101,Brantley Cabin,OK3426009462420070320,BRANTLEY CABIN,,2007,81,1530,5.0,Debris Burning,83,1630,9071.0,G,34.26805556,-94.58416667,13.0,STATE OR PRIVATE,OK,89,089,McCurtain,Point,2007-03-22,2007-03-24,2.0,Oklahoma
1174,15001129,ICS209_2006_OK-OKS-60009,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,ARBUCKLE FIRE,OK-OKS-60009,Arbuckle Fire,,,,2006,1,1500,13.0,Missing/Undefined,8,1700,7000.0,G,34.5,-97.333333,14.0,MISSING/NOT SPECIFIED,OK,MURRAY,099,Murray,Point,2006-01-01,2006-01-08,7.0,Oklahoma
1208,15001068,ICS209_2006_OK-OKS-06-40319,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,CHARLIE O'BRIEN FIRE,OK-OKS-06-40319,Charlie O'Brien Fire,,,,2006,87,0850,13.0,Missing/Undefined,93,1630,6730.0,G,35.761667,-96.222222,14.0,MISSING/NOT SPECIFIED,OK,Creek,037,Creek,Point,2006-03-28,2006-04-03,6.0,Oklahoma
1250,15001115,ICS209_2006_OK-OKS-06-6055,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,CHANDLER,OK-OKS-06-6055,Chandler,OK3560009686820060301,CHANDLER,,2006,60,1400,13.0,Missing/Undefined,65,1500,6400.0,G,35.63,-96.9,14.0,MISSING/NOT SPECIFIED,OK,Lincoln,081,Lincoln,Point,2006-03-01,2006-03-06,5.0,Oklahoma
1260,7405,FS-1433031,FED,FS-FIRESTAT,FS,USNMCIF,Cibola National Forest,0303,Cibola National Forest,13,002,AEZ5,WINDY,NM-CIF-103,WINDY,OK3668110291620060312,WINDY,,2006,71,1430,9.0,Miscellaneous,71,2300,6343.0,G,36.66083333,-102.98416667,14.0,MISSING/NOT SPECIFIED,OK,25,025,Cimarron,Point,2006-03-12,2006-03-12,0.0,Oklahoma
1308,6269,FS-1430655,FED,FS-FIRESTAT,FS,USNMCIF,Cibola National Forest,0303,Cibola National Forest,145,05,B9TX,OK STATE LINE,,,,,,2005,347,1205,3.0,Smoking,347,1730,6080.0,G,36.56972222,-103.0,13.0,STATE OR PRIVATE,OK,25,025,Cimarron,Point,2005-12-13,2005-12-13,0.0,Oklahoma
1360,15001042,ICS209_2006_OK-OKS-05-40328,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,SPORTSMAN LAKE FIRE,OK-OKS-05-40328,Sportsman Lake Fire,OK3519909657420051227,UNNAMED,,2005,361,1030,13.0,Missing/Undefined,364,2100,5760.0,G,35.1925,-96.5825,14.0,MISSING/NOT SPECIFIED,OK,Seminole,133,Seminole,Point,2005-12-27,2005-12-30,3.0,Oklahoma
1371,1300723,ICS209_2008_OK-OKS-SE 041010,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,ATOKA LAKE FIRE,OK-OKS-SE 041010,Atoka Lake Fire,OK3449909612520081031,ATOKA LAKE,,2008,305,1800,13.0,Missing/Undefined,315,0900,5700.0,G,34.464444,-95.993889,7.0,STATE,OK,Atoka,005,Atoka,Point,2008-10-31,2008-11-10,10.0,Oklahoma
1418,1300651,ICS209_2008_OK-CWU-08-00004,INTERAGCY,IA-ICS209,ST/C&L,USOKCWU,Central and Western Oklahoma,OKCWU,Central and Western Oklahoma,,,,GOFF CREEK,OK-CWU-08-00004,GOFF CREEK,,,,2008,162,2000,13.0,Missing/Undefined,165,0800,5400.0,G,36.798889,-101.627778,7.0,STATE,OK,TEXAS,139,Texas,Point,2008-06-10,2008-06-13,3.0,Oklahoma
1469,1301163,ICS209_2003_OK-OKS-03-20343,INTERAGCY,IA-ICS209,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,,,,ROCKY TOP,OK-OKS-03-20343,Rocky Top,,,,2003,91,1300,13.0,Missing/Undefined,93,1640,5200.0,G,34.716111,-95.5575,7.0,STATE,OK,Pittsburg,121,Pittsburg,Point,2003-04-01,2003-04-03,2.0,Oklahoma
1478,201940019,ICS209_2011-OK-SEU-41009,INTERAGCY,IA-ICS209,ST/C&L,USOKSEU,Southeast Area Dispatch Center,OKSEU,Southeast Area Dispatch Center,,,,TURKEY SPRINGS FIRE,OK-SEU-41009,Turkey Springs Fire,OK3683309896720110603,TURKEYSPRINGSFIRE,,2011,154,1400,13.0,Missing/Undefined,165,1230,5150.0,G,36.833333,-98.966667,7.0,STATE,OK,Woods,151,Woods,Point,2011-06-03,2011-06-14,11.0,Oklahoma
249,201216008,ICS209_2011_KS-KSX-243,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,KANSAS COUNTIES,,,,STANTON COUNTY,KS-KSX-243,Stanton County,,,,2011,81,0000,13.0,Missing/Undefined,87,1630,40000.0,G,37.654,-102.036,11.0,COUNTY,KS,"Stanton County, KS",187,Stanton,Point,2011-03-22,2011-03-28,6.0,Kansas
338,19950085,KS-CS407-20020327,NONFED,FA-NFIRS,ST/C&L,USKSSFM,Kansas State Fire Marshal's Office,CS407,CHASE COUNTY RURAL FD #1,,340597,,,,,KS3817409660920020327,UNNAMED,,2002,86,1214,13.0,Missing/Undefined,86,2200,30000.0,G,38.174076,-96.608528,14.0,MISSING/NOT SPECIFIED,KS,Chase,017,Chase,Point,2002-03-27,2002-03-27,0.0,Kansas
775,19950083,KS-GW408-20020401,NONFED,FA-NFIRS,ST/C&L,USKSSFM,Kansas State Fire Marshal's Office,GW408,GREENWOOD CO RFD #1,,343224,,,,,KS3773609606820020401,UNNAMED,,2002,91,1000,13.0,Missing/Undefined,91,2110,12000.0,G,37.735783,-96.068352,14.0,MISSING/NOT SPECIFIED,KS,Greenwood,073,Greenwood,Point,2002-04-01,2002-04-01,0.0,Kansas
837,1300940,ICS209_2006_KS-KSX-174,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,254 FIRE,KS-KSX-174,254 FIRE,,,,2006,67,1233,13.0,Missing/Undefined,69,0700,10700.0,G,37.8425,-96.930556,8.0,PRIVATE,KS,BUTLER,015,Butler,Point,2006-03-08,2006-03-10,2.0,Kansas
911,1300948,ICS209_2006_KS-KSX-187,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,MEADE,KS-KSX-187,Meade,KS3720110038520060313,UNNAMED,,2006,71,0000,13.0,Missing/Undefined,72,1000,9700.0,G,37.164722,-100.429167,11.0,COUNTY,KS,"Meade, KS",119,Meade,Point,2006-03-12,2006-03-13,1.0,Kansas
987,1300975,ICS209_2006_KS-KSX-00094,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,TWELTH STREET,KS-KSX-00094,Twelth Street,KS3808509764620060209,TWELTH STREET,,2006,40,1430,13.0,Missing/Undefined,46,1000,8800.0,G,38.065278,-97.675278,11.0,COUNTY,KS,Harvey,079,Harvey,Point,2006-02-09,2006-02-15,6.0,Kansas
1063,201750043,ICS209_2009_KS-KSX-001153,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,KDOT,KS-KSX-001153,KDOT,,,,2012,65,1503,13.0,Missing/Undefined,124,2000,8000.0,G,39.379444,-99.742778,11.0,COUNTY,KS,Graham,065,Graham,Point,2012-03-05,2012-05-03,59.0,Kansas
1068,201750044,ICS209_2009_KS-KSX-001154,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,SKIDDY WEST ROAD,KS-KSX-001154,Skiddy West Road,,,,2012,235,1321,13.0,Missing/Undefined,235,1937,8000.0,G,38.885,-96.849722,11.0,COUNTY,KS,"Morris County, KS",127,Morris,Point,2012-08-22,2012-08-22,0.0,Kansas
1070,1300996,ICS209_2005_KS-KSS-274,INTERAGCY,IA-ICS209,ST/C&L,USKSKSS,Kansas State Forestry,KSKSS,Kansas State Forestry (PBC Area),,,,OAKS ,KS-KSS-274,OAKS ,,,,2005,93,1445,13.0,Missing/Undefined,93,2145,8000.0,G,39.333333,-96.166667,7.0,STATE,KS,POTTAWATOMIE,149,Pottawatomie,Point,2005-04-03,2005-04-03,0.0,Kansas
1239,201940059,ICS209_2013-KS-DDQ-1133,INTERAGCY,IA-ICS209,DOD,USKSFRQ,Fort Riley Kansas,KSDDQ,Fort Riley,,,,IMPACT COMPLEX,KS-DDQ-1133,Impact Complex,KS3914109677420131117,IMPACT COMPLEX,IMPACT COMPLEX,2013,321,1202,13.0,Missing/Undefined,321,2114,6500.0,G,39.140833,-96.773889,6.0,OTHER FEDERAL,KS,Riley,161,Riley,Point,2013-11-17,2013-11-17,0.0,Kansas
1251,1300536,ICS209_2008_KS-KSX-221,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,PRATT SANDHILLS,KS-KSX-221,Pratt Sandhills,,,,2008,106,1515,13.0,Missing/Undefined,106,2110,6400.0,G,37.681944,-97.960278,11.0,COUNTY,KS,Pratt,151,Pratt,Point,2008-04-15,2008-04-15,0.0,Kansas
1253,1300910,ICS209_2006_KS-KSX-000201,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,HODGEMAN WEST,KS-KSX-000201,HODGEMAN WEST,KS3813010015320060315,HODGEMAN WEST,,2006,74,1530,13.0,Missing/Undefined,75,0330,6400.0,G,38.071389,-100.208333,11.0,COUNTY,KS,HODGEMAN,083,Hodgeman,Point,2006-03-15,2006-03-16,1.0,Kansas
1254,300224153,SFO-2015KS00001411,NONFED,ST-NASF,ST/C&L,USKSKSS,Kansas State Forestry,KSKSS,Kansas State Forestry (PBC Area),,1411,,63,2948895,62nd Road,KS3738909684020151111,62ND ROAD,,2015,315,1329,11.0,Powerline,315,2032,6400.0,G,37.0,-97.0,14.0,MISSING/NOT SPECIFIED,KS,Cowley,035,Cowley,Point,2015-11-11,2015-11-11,0.0,Kansas
1317,1300931,ICS209_2006_KS-KSX-247,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,OBEE,KS-KSX-247,OBEE,,,,2006,89,1530,13.0,Missing/Undefined,92,1200,6000.0,G,38.070833,-94.847778,11.0,COUNTY,KS,RENO,155,Reno,Point,2006-03-30,2006-04-02,3.0,Kansas
1319,1300703,ICS209_2008_KS-KSX-0037,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,LEXINGTON,KS-KSX-0037,Lexington,KS3725909960620080128,LEXINGTON,,2008,28,1154,13.0,Missing/Undefined,28,1800,6000.0,G,37.235833,-99.6525,11.0,COUNTY,KS,Clarke County,025,Clark,Point,2008-01-28,2008-01-28,0.0,Kansas
1426,1300174,ICS209_2009_KS-KSX-000395,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,LINCOLN COUNTY COMPLEX,KS-KSX-000395,Lincoln County Complex,,,LINCOLN COUNTY COMPLEX,2009,98,1145,13.0,Missing/Undefined,99,2030,5350.0,G,39.029167,-98.35,11.0,COUNTY,KS,Lincoln ,105,Lincoln,Point,2009-04-08,2009-04-09,1.0,Kansas
1506,1300904,ICS209_2007_KS-KSX-001176,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,Kansas Counties,,,,AETNA FIRE,KS-KSX-001176,Aetna Fire,KS3714309894520071119,AETNA FIRE,,2007,323,1437,13.0,Missing/Undefined,323,2033,5000.0,G,37.079444,-98.964722,11.0,COUNTY,KS,Barber,007,Barber,Point,2007-11-19,2007-11-19,0.0,Kansas
325,201216040,ICS209_2011_NC-NCS-11-071-048,INTERAGCY,IA-ICS209,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina State Division of Forest Resouces,,,,JUNIPER ROAD,NC-NCS-11-071-048,Juniper Road,NC3454407767320110619,JUNIPER ROAD,,2011,170,1533,1.0,Lightning,243,1200,31140.0,G,34.544444,-77.673056,7.0,STATE,NC,Pender,141,Pender,Point,2011-06-19,2011-08-31,73.0,North Carolina
474,201436855,FS-1504567,FED,FS-FIRESTAT,FS,USNCNCF,National Forests in North Carolina,0811,National Forests in North Carolina,069,14,GX5U,DAD,NC-NCF-120072,DAD,,,,2012,168,1530,9.0,Miscellaneous,188,1800,21331.0,G,34.93333333,-77.01666667,5.0,USFS,NC,049,049,Craven,Point,2012-06-16,2012-07-06,20.0,North Carolina
884,136248,FS-361884,FED,FS-FIRESTAT,FS,USNCNCF,National Forests in North Carolina,0811,National Forests in North Carolina,83,,8005,BRUSHY RIDGE,NC-NCF-000052,Brushy Ridge Complex,NC3586508189320001028,BRUSHY RIDGE,BRUSHY RIDGE COMPLEX,2000,302,1500,4.0,Campfire,314,2000,10120.0,G,35.92833333,-81.90833333,5.0,USFS,NC,23,023,Burke,Point,2000-10-28,2000-11-09,12.0,North Carolina
1414,201216038,ICS209_2011_NC-NCS-11-009-049,INTERAGCY,IA-ICS209,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina State Division of Forest Resouces,,,,SIMMONS ROAD,NC-NCS-11-009-049,Simmons Road,,,,2011,171,1323,1.0,Lightning,229,1700,5438.0,G,34.843611,-78.719722,7.0,STATE,NC,Bladen,017,Bladen,Point,2011-06-20,2011-08-17,58.0,North Carolina
1498,25144,FS-1456494,FED,FS-FIRESTAT,FS,USNCNCF,National Forests in North Carolina,0811,National Forests in North Carolina,135,33,DHY3,SHORTOFF,NC-NCF-075008,Linville Complex,NC3582708191720070608,LINVILLE COMPLEX (DOBSON KNOB),LINVILLE COMPLEX,2007,159,1645,1.0,Lightning,206,0800,5015.0,G,35.84,-81.89055556,5.0,USFS,NC,23,023,Burke,Point,2007-06-08,2007-07-25,47.0,North Carolina
457,201159579,2011GAGAS-FY2011-Bacon-081,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,,FY2011-Bacon-081,,FY2011-BACON-081,GA-GAS-011010,Sessom Community Fire,GA3142808246820110324,SESSOMCOMMUNITYFIRE,,2011,83,1529,5.0,Debris Burning,84,1000,22246.0,G,31.47299498,-82.57689022,7.0,STATE,GA,Bacon               ,005,Bacon,Point,2011-03-24,2011-03-25,1.0,Georgia
519,201161930,2011GAGAS-FY2011-Ware-093,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,,FY2011-Ware-093,,FY2011-WARE-093,GA-GAS-011032,SWEAT FARM AGAIN,GA3119808251620110615,SWEATFARMAGAIN,,2011,166,1335,5.0,Debris Burning,217,1630,19198.0,G,31.20029008,-82.5240704,8.0,PRIVATE,GA,Ware                ,299,Ware,Point,2011-06-15,2011-08-05,51.0,Georgia
750,201159536,2011GAGAS-FY2011-Clinch-045,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,,FY2011-Clinch-045,,FY2011-CLINCH-045,GA-GAS-011012,Arabia Bay,GA3113108287620110324,ARABIABAY,,2011,77,1827,7.0,Arson,77,2025,12485.0,G,31.11520039,-82.88655122,8.0,PRIVATE,GA,Clinch              ,065,Clinch,Point,2011-03-18,2011-03-18,0.0,Georgia
479,201615225,SFO-MI-2012-2012480007,NONFED,ST-NASF,ST/C&L,USMIMIS,Michigan Department of Natural Resources,MIDNR,Michigan Department of Natural Resources,,2012480007,,DUCK LAKE TRAIL,MI-MIS-1248007,Duck Lake,MI4663708543320120524,DUCK LAKE,,2012,144,1600,1.0,Lightning,144,2045,21069.0,G,46.5335,-85.42364,8.0,PRIVATE,MI,LUCE,095,Luce,Point,2012-05-23,2012-05-23,0.0,Michigan
1016,1434570,FS-1493410,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,095,095,SD6S,MERIDIAN,MI-MIS-201020001,Meridian Boundary Complex,MI4455308443820100518,MERIDIAN BOUNDARY COMPLEX (MERIDIAN ROAD),MERIDIAN BOUNDARY COMPLEX,2010,138,1331,5.0,Debris Burning,144,1200,8586.0,G,44.5747222,-84.3830556,5.0,USFS,MI,135,135,Oscoda,Point,2010-05-18,2010-05-24,6.0,Michigan
1350,17105,FS-1446418,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,71,071,CJ4U,HUGHES LAKE FIRE,MI-HMF-060082,Hughes Lake Fire,MI4453708426520060430,HUGHES LAKE FIRE,,2006,120,1340,5.0,Debris Burning,127,1200,5818.0,G,44.51,-84.19,13.0,STATE OR PRIVATE,MI,135,135,Oscoda,Point,2006-04-30,2006-05-07,7.0,Michigan
1465,134628,FS-360169,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,51,,,NO PABLO,MI-HMF-004,No Pablo,MI4458208400220000430,NO PABLO,,2000,121,1430,4.0,Campfire,126,1200,5200.0,G,44.53333333,-84.01666667,5.0,USFS,MI,135,135,Oscoda,Point,2000-04-30,2000-05-05,5.0,Michigan
618,201436585,FS-1502984,FED,FS-FIRESTAT,FS,USVAVAF,George Washington & Jefferson National Forests,0808,George Washington and Jefferson National Forests,015,VAF201258,GR64,RICH HOLE,VA-VAF-201257,Easter Complex,VA3787807965420120407,RICH HOLE,EASTER COMPLEX,2012,100,1819,7.0,Arson,117,0915,15454.0,G,37.86972222,-79.62527778,5.0,USFS,VA,163,163,Rockbridge,Point,2012-04-09,2012-04-26,17.0,Virginia
801,201436579,FS-1502982,FED,FS-FIRESTAT,FS,USVAVAF,George Washington & Jefferson National Forests,0808,George Washington and Jefferson National Forests,011,VAF201252,GRS7,ALLEGHANY TUNNELS,VA-VAF-201243,Alleghany Tunnels Fires,VA3775808021320120407,ALLEGHANY TUNNELS FIRES,EASTER COMPLEX,2012,98,1724,6.0,Railroad,117,0915,11381.0,G,37.75861111,-80.19888889,5.0,USFS,VA,005,005,Alleghany,Point,2012-04-07,2012-04-26,19.0,Virginia
1134,201436592,FS-1502983,FED,FS-FIRESTAT,FS,USVAVAF,George Washington & Jefferson National Forests,0808,George Washington and Jefferson National Forests,012,VAF201253,GRS9,BARBOURS CREEK,VA-VAF-000053,Barbours Creek.,VA3763008006320120407,BARBOURS CREEK.,EASTER COMPLEX,2012,98,1724,9.0,Miscellaneous,117,0915,7351.0,G,37.63,-80.0625,5.0,USFS,VA,045,045,Craig,Point,2012-04-07,2012-04-26,19.0,Virginia
804,300007103,FWS-2014USLASBRH8N5,FED,FWS-FMIS,FWS,USLASBR,Sabine National Wildlife Refuge,USLASBR,SABINE NWR,,,H8N5,CINNAMON TEAL FIRE,651014,CINNAMON TEAL FIRE,,,,2014,197,1800,1.0,Lightning,199,1800,11218.0,G,29.79317332,-93.56930036,4.0,FWS,LA,Cameron,023,Cameron,Point,2014-07-16,2014-07-18,2.0,Louisiana
